,PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
331,Jermaine O'Neal,C,34,PHO,55,4,18.7,3.3,6.7,0.482,0.0,0.0,0.0,3.3,6.7,0.482,0.482,1.7,2.1,0.835,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3,8.3,2012-13,-0.19996505346304239
332,Luis Scola,PF,32,PHO,82,67,26.6,5.3,11.2,0.472,0.0,0.2,0.188,5.2,11.0,0.477,0.474,2.2,2.8,0.787,1.9,4.7,6.6,2.2,0.8,0.4,1.5,3.1,12.8,2012-13,2.6969183459951824
333,P.J. Tucker,SG,27,PHO,79,45,24.2,2.7,5.6,0.473,0.3,0.9,0.314,2.4,4.7,0.503,0.498,0.8,1.1,0.744,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4,2012-13,0.449612963152278
334,Luke Zeller,C,25,PHO,16,0,3.6,0.6,1.6,0.346,0.1,0.3,0.2,0.5,1.3,0.381,0.365,0.0,0.0,0.0,0.1,0.6,0.6,0.2,0.0,0.0,0.0,0.3,1.2,2012-13,-9.9814455648466
335,LaMarcus Aldridge,PF,27,POR,74,74,37.7,8.6,17.8,0.484,0.0,0.2,0.143,8.6,17.6,0.488,0.485,3.8,4.7,0.81,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1,2012-13,5.665710130320416
336,Luke Babbitt,PF,23,POR,62,0,11.8,1.4,3.8,0.368,1.0,2.9,0.348,0.4,0.9,0.429,0.5,0.2,0.2,0.769,0.2,2.0,2.2,0.5,0.2,0.1,0.4,1.3,3.9,2012-13,-2.626586689955254
337,Will Barton,SG,22,POR,73,5,12.2,1.6,4.2,0.382,0.1,0.9,0.138,1.5,3.3,0.447,0.396,0.7,0.9,0.769,0.5,1.5,2.0,0.8,0.5,0.1,0.8,0.8,4.0,2012-13,-3.049155944194802
338,Nicolas Batum,SF,24,POR,73,73,38.5,4.8,11.4,0.423,2.3,6.1,0.372,2.6,5.3,0.481,0.522,2.4,2.9,0.848,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,14.3,2012-13,8.25467007480027
339,Victor Claver,SF,24,POR,49,16,16.6,1.5,3.9,0.392,0.5,1.8,0.287,1.0,2.1,0.48,0.458,0.3,0.6,0.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8,2012-13,-3.7512211603580976
340,Joel Freeland,PF,25,POR,51,1,9.4,1.1,2.8,0.408,0.0,0.0,0.0,1.1,2.8,0.408,0.408,0.4,0.5,0.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6,2012-13,-4.337917453126892
341,J.J. Hickson,C,24,POR,80,80,29.0,5.2,9.3,0.562,0.0,0.0,0.0,5.2,9.3,0.563,0.562,2.3,3.4,0.679,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,12.7,2012-13,3.4741380021526354
342,Jared Jeffries,PF,31,POR,38,0,9.2,0.4,1.4,0.296,0.0,0.1,0.0,0.4,1.4,0.308,0.296,0.3,0.6,0.522,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.5,1.2,2012-13,-6.937725255710978
343,Meyers Leonard,C,20,POR,69,9,17.5,2.2,4.0,0.545,0.0,0.1,0.429,2.1,3.9,0.548,0.551,1.0,1.3,0.809,1.2,2.5,3.7,0.5,0.2,0.6,0.7,2.4,5.5,2012-13,-1.2388650595168333
344,Damian Lillard,PG,22,POR,82,82,38.6,6.7,15.7,0.429,2.3,6.1,0.368,4.5,9.6,0.469,0.501,3.3,3.9,0.844,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,19.0,2012-13,8.354176274369847
345,Wesley Matthews,SG,26,POR,69,69,34.8,5.1,11.7,0.436,2.4,6.2,0.398,2.7,5.6,0.478,0.54,2.2,2.7,0.797,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,14.8,2012-13,6.14556588378725
346,Sasha Pavlović,SG,29,POR,39,1,13.5,1.1,3.1,0.353,0.5,1.5,0.3,0.6,1.5,0.407,0.429,0.0,0.2,0.167,0.2,1.3,1.4,0.8,0.6,0.1,0.4,1.5,2.6,2012-13,-6.1622641336279855
347,Ronnie Price,PG,29,POR,39,0,13.1,1.0,3.1,0.325,0.3,1.0,0.256,0.7,2.1,0.358,0.367,0.4,0.6,0.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.7,2012-13,-3.1765599098883466
348,Nolan Smith,PG,24,POR,40,0,7.2,1.1,2.9,0.368,0.2,0.7,0.214,0.9,2.2,0.419,0.395,0.5,0.7,0.714,0.2,0.5,0.7,0.9,0.2,0.0,0.7,0.7,2.8,2012-13,-4.693345971106299
349,DeMarcus Cousins,C,22,SAC,75,74,30.5,6.4,13.8,0.465,0.1,0.3,0.182,6.4,13.5,0.471,0.467,4.2,5.6,0.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,17.1,2012-13,6.259958829525079
350,Tyreke Evans,SG,23,SAC,65,61,31.0,5.6,11.8,0.478,0.7,2.0,0.338,4.9,9.7,0.508,0.508,3.2,4.2,0.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2,2012-13,5.3922572516575356
351,Jimmer Fredette,SG,23,SAC,69,0,14.0,2.5,5.9,0.421,0.9,2.3,0.417,1.6,3.7,0.423,0.5,1.2,1.4,0.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,7.2,2012-13,-0.7485982553517867
352,Chuck Hayes,C,29,SAC,74,1,16.3,1.1,2.6,0.442,0.0,0.0,0.0,1.1,2.6,0.444,0.442,0.4,0.6,0.625,1.5,2.5,4.0,1.5,0.4,0.2,0.6,1.5,2.7,2012-13,-2.626984292583338
353,Tyler Honeycutt,SF,22,SAC,9,0,3.6,0.3,1.2,0.273,0.0,0.2,0.0,0.3,1.0,0.333,0.273,0.2,0.2,1.0,0.3,0.8,1.1,0.2,0.0,0.1,0.6,0.2,0.9,2012-13,-5.485759017213567
354,James Johnson,SF,25,SAC,54,11,16.3,2.2,5.2,0.413,0.0,0.4,0.095,2.1,4.9,0.439,0.417,0.7,1.2,0.597,0.9,1.8,2.7,1.1,0.8,0.9,1.3,1.8,5.1,2012-13,-2.4585184191375515
355,Travis Outlaw,SF,28,SAC,38,2,11.7,1.9,4.7,0.418,0.4,1.3,0.28,1.6,3.3,0.472,0.458,1.0,1.4,0.731,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,5.3,2012-13,-2.9223085057594096
356,John Salmons,SF,33,SAC,76,72,30.0,3.2,8.1,0.399,1.3,3.5,0.371,1.9,4.5,0.42,0.48,1.1,1.4,0.773,0.4,2.3,2.7,3.0,0.7,0.3,1.1,1.9,8.8,2012-13,1.7707527953447304
357,Isaiah Thomas,PG,23,SAC,79,62,26.9,4.6,10.5,0.44,1.5,4.1,0.358,3.2,6.5,0.491,0.509,3.2,3.6,0.882,0.4,1.7,2.0,4.0,0.8,0.0,1.8,2.1,13.9,2012-13,4.486869120631236
358,Jason Thompson,PF,26,SAC,82,81,27.9,4.6,9.1,0.502,0.0,0.0,0.0,4.6,9.0,0.504,0.502,1.7,2.5,0.694,2.1,4.6,6.7,1.0,0.6,0.7,1.2,2.8,10.9,2012-13,1.0884352862347326
359,Marcus Thornton,SG,25,SAC,72,8,24.0,4.6,10.8,0.429,2.0,5.3,0.372,2.7,5.5,0.484,0.52,1.5,1.8,0.881,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7,2012-13,3.6097476402600996
360,Aron Baynes,C,26,SAS,16,0,8.8,1.1,2.3,0.5,0.0,0.1,0.0,1.1,2.2,0.514,0.5,0.4,0.8,0.583,0.8,1.3,2.0,0.3,0.1,0.4,0.7,1.4,2.7,2012-13,-4.403759241027329
361,DeJuan Blair,PF,23,SAS,61,16,14.0,2.3,4.4,0.524,0.0,0.0,0.0,2.3,4.4,0.526,0.524,0.7,1.1,0.629,1.1,2.7,3.8,0.7,0.6,0.2,0.8,1.8,5.4,2012-13,-1.3510869208184773
362,Matt Bonner,PF,32,SAS,68,4,13.4,1.6,3.4,0.487,0.8,1.8,0.442,0.9,1.6,0.536,0.602,0.2,0.2,0.733,0.4,1.5,1.9,0.5,0.3,0.3,0.2,1.3,4.2,2012-13,-1.7481130054666774
363,Nando De Colo,SG,25,SAS,72,6,12.8,1.5,3.3,0.436,0.4,1.1,0.378,1.0,2.2,0.465,0.5,0.5,0.6,0.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,3.8,2012-13,-1.1557030776643886
364,Boris Diaw,PF,30,SAS,75,20,22.8,2.4,4.4,0.539,0.4,1.0,0.385,2.0,3.4,0.587,0.584,0.6,0.9,0.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8,2012-13,0.9754320519913688
365,Tim Duncan,C,36,SAS,69,69,30.1,7.1,14.1,0.502,0.0,0.1,0.286,7.1,14.0,0.504,0.503,3.6,4.3,0.817,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8,2012-13,5.430628282722018
366,Manu Ginóbili,SG,35,SAS,60,0,23.2,3.8,9.0,0.425,1.4,3.9,0.353,2.4,5.1,0.48,0.502,2.7,3.4,0.796,0.5,2.9,3.4,4.6,1.3,0.2,2.2,1.9,11.8,2012-13,5.380954941152154
367,Danny Green,SG,25,SAS,80,80,27.5,3.7,8.3,0.448,2.2,5.2,0.429,1.5,3.1,0.48,0.581,0.8,1.0,0.848,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,10.5,2012-13,4.956443192331605
368,Stephen Jackson,SF,34,SAS,55,6,19.5,2.2,6.0,0.373,0.8,3.1,0.271,1.4,2.9,0.481,0.442,0.9,1.3,0.7,0.4,2.4,2.8,1.5,0.7,0.3,1.4,1.6,6.2,2012-13,-0.8885543586483309
369,Cory Joseph,PG,21,SAS,28,9,13.9,1.8,3.9,0.464,0.2,0.8,0.286,1.6,3.2,0.506,0.491,0.6,0.8,0.857,0.4,1.4,1.9,1.9,0.5,0.1,0.8,0.9,4.5,2012-13,-0.9483698135667101
370,Kawhi Leonard,SF,21,SAS,58,57,31.2,4.5,9.1,0.494,1.1,3.0,0.374,3.4,6.1,0.554,0.556,1.8,2.2,0.825,1.1,4.9,6.0,1.6,1.7,0.6,1.1,1.7,11.9,2012-13,6.087682744809867
371,Patty Mills,PG,24,SAS,58,2,11.3,1.9,4.2,0.469,0.9,2.2,0.4,1.1,1.9,0.55,0.577,0.3,0.3,0.842,0.2,0.7,0.9,1.1,0.4,0.1,0.7,0.9,5.1,2012-13,-0.8840871916464335
372,Gary Neal,SG,28,SAS,68,17,21.8,3.6,8.8,0.412,1.3,3.7,0.355,2.3,5.1,0.454,0.487,0.9,1.1,0.865,0.2,1.9,2.1,1.9,0.4,0.0,1.0,1.4,9.5,2012-13,0.9810179382480761
373,Tony Parker,PG,30,SAS,66,66,32.9,7.9,15.1,0.522,0.4,1.0,0.353,7.5,14.0,0.534,0.534,4.2,5.0,0.845,0.3,2.7,3.0,7.6,0.8,0.1,2.6,1.4,20.3,2012-13,7.023140299077581
374,Tiago Splitter,PF,28,SAS,81,58,24.7,3.9,7.0,0.56,0.0,0.0,0.0,3.9,6.9,0.561,0.56,2.6,3.5,0.73,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,10.3,2012-13,2.42303320183091
375,Quincy Acy,PF,22,TOR,29,0,11.8,1.4,2.6,0.56,0.0,0.1,0.5,1.4,2.5,0.562,0.567,1.1,1.3,0.816,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4.0,2012-13,-1.3211547437758062
376,Alan Anderson,SF,30,TOR,65,2,23.0,3.6,9.5,0.383,1.5,4.4,0.333,2.2,5.1,0.426,0.46,1.9,2.3,0.857,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,10.7,2012-13,1.7616277577476467
377,Andrea Bargnani,PF,27,TOR,35,25,28.7,4.9,12.2,0.399,1.1,3.5,0.309,3.8,8.7,0.436,0.444,1.9,2.2,0.844,0.7,2.9,3.7,1.1,0.6,0.7,1.5,1.8,12.7,2012-13,1.6717765819655057
378,DeMar DeRozan,SG,23,TOR,82,82,36.7,6.7,15.0,0.445,0.4,1.5,0.283,6.3,13.5,0.463,0.459,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1,2012-13,3.536981819799907
379,Landry Fields,SF,24,TOR,51,22,20.3,2.0,4.4,0.457,0.0,0.3,0.143,2.0,4.1,0.478,0.462,0.7,1.0,0.642,1.2,2.9,4.1,1.2,0.6,0.2,0.8,1.2,4.7,2012-13,-1.6926082222660133
380,Aaron Gray,C,28,TOR,42,16,12.2,1.1,2.1,0.533,0.0,0.0,0.0,1.1,2.1,0.533,0.533,0.5,1.0,0.523,1.1,2.0,3.2,0.8,0.2,0.1,0.9,2.0,2.8,2012-13,-3.3834968532758025
381,Amir Johnson,PF,25,TOR,81,38,28.7,4.1,7.5,0.554,0.1,0.2,0.385,4.1,7.3,0.558,0.559,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,10.0,2012-13,3.2809532214979567
382,Linas Kleiza,SF,28,TOR,20,3,18.8,2.4,7.2,0.333,1.0,3.3,0.303,1.4,3.9,0.359,0.403,1.6,1.9,0.842,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3,7.4,2012-13,-1.6365918691219992
383,Kyle Lowry,PG,26,TOR,68,52,29.7,3.7,9.2,0.401,1.5,4.1,0.362,2.2,5.1,0.433,0.482,2.8,3.5,0.795,0.8,3.9,4.7,6.4,1.4,0.4,2.3,3.2,11.6,2012-13,6.987584228508737
384,John Lucas III,PG,30,TOR,63,0,13.1,2.0,5.3,0.386,0.9,2.4,0.377,1.1,2.9,0.393,0.472,0.3,0.4,0.72,0.1,0.9,1.0,1.7,0.4,0.0,0.4,0.8,5.3,2012-13,-1.9557489536726942
385,Mickaël Piétrus,SF,30,TOR,19,16,20.3,1.8,5.2,0.347,1.1,3.4,0.313,0.7,1.8,0.412,0.449,0.6,0.9,0.667,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.7,5.3,2012-13,-2.1769570432995584
386,Terrence Ross,SG,21,TOR,73,2,17.0,2.5,6.3,0.407,0.9,2.7,0.332,1.7,3.6,0.464,0.478,0.4,0.6,0.714,0.5,1.5,2.0,0.7,0.6,0.2,0.7,1.7,6.4,2012-13,-1.273249655974177
387,Alec Burks,SG,21,UTA,64,0,17.8,2.5,6.1,0.42,0.5,1.4,0.359,2.0,4.6,0.439,0.463,1.4,2.0,0.713,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,7.0,2012-13,-1.360059527125065
388,DeMarre Carroll,SF,26,UTA,66,12,16.8,2.3,4.9,0.46,0.3,1.1,0.286,2.0,3.8,0.508,0.491,1.1,1.5,0.765,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8,6.0,2012-13,-0.3307788592157045
389,Jeremy Evans,PF,25,UTA,37,0,5.8,0.7,1.2,0.614,0.0,0.0,0.0,0.7,1.2,0.628,0.614,0.6,0.9,0.636,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,2.0,2012-13,-3.030740369090102
390,Derrick Favors,PF,21,UTA,77,8,23.2,3.6,7.4,0.482,0.0,0.1,0.0,3.6,7.3,0.487,0.482,2.3,3.4,0.688,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2,9.4,2012-13,1.4246388630189375
391,Randy Foye,SG,29,UTA,82,72,27.4,3.6,9.0,0.397,2.2,5.3,0.41,1.4,3.7,0.378,0.518,1.4,1.8,0.819,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,10.8,2012-13,2.904384636487136
392,Gordon Hayward,SF,22,UTA,72,27,29.2,4.7,10.7,0.435,1.4,3.4,0.415,3.3,7.3,0.444,0.501,3.4,4.1,0.827,0.7,2.4,3.1,3.0,0.8,0.5,1.7,1.7,14.1,2012-13,3.9195829924963803
393,Al Jefferson,C,28,UTA,78,78,33.1,7.8,15.8,0.494,0.0,0.2,0.118,7.8,15.6,0.5,0.495,2.1,2.8,0.77,2.0,7.2,9.2,2.1,1.0,1.1,1.3,2.2,17.8,2012-13,5.176274813458678
394,Enes Kanter,C,20,UTA,70,2,15.4,2.9,5.4,0.544,0.0,0.0,1.0,2.9,5.4,0.542,0.545,1.3,1.7,0.795,1.9,2.4,4.3,0.4,0.4,0.5,1.4,1.7,7.2,2012-13,-0.3736904240119201
395,Paul Millsap,PF,27,UTA,78,78,30.4,5.5,11.2,0.49,0.2,0.5,0.333,5.3,10.7,0.498,0.498,3.4,4.6,0.742,2.3,4.8,7.1,2.6,1.3,1.0,1.8,3.0,14.6,2012-13,4.8308165868663675
396,Kevin Murphy,SG,22,UTA,17,0,3.1,0.4,1.6,0.25,0.1,0.3,0.2,0.4,1.4,0.261,0.268,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.2,0.9,2012-13,-10.994704429935426
397,Jamaal Tinsley,PG,34,UTA,66,32,18.5,1.3,3.5,0.368,0.6,1.9,0.307,0.7,1.6,0.439,0.451,0.3,0.4,0.692,0.3,1.5,1.7,4.4,1.0,0.2,1.6,1.6,3.5,2012-13,0.07592407382723931
398,Earl Watson,PG,33,UTA,48,4,17.3,0.8,2.5,0.308,0.1,0.6,0.179,0.7,1.9,0.348,0.329,0.4,0.5,0.68,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2.0,2012-13,-2.255431788753528
399,Marvin Williams,SF,26,UTA,73,51,23.7,2.7,6.4,0.423,0.7,2.3,0.325,2.0,4.2,0.477,0.481,1.1,1.4,0.778,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,7.2,2012-13,-0.30008906332247165
400,Mo Williams,PG,30,UTA,46,46,30.8,5.0,11.6,0.43,1.3,3.3,0.383,3.7,8.2,0.449,0.485,1.6,1.8,0.882,0.5,1.9,2.4,6.2,1.0,0.2,2.7,2.3,12.9,2012-13,5.734637344589304
401,Trevor Ariza,SF,27,WAS,56,15,26.3,3.4,8.1,0.417,1.4,3.7,0.364,2.0,4.3,0.463,0.501,1.4,1.7,0.821,0.8,4.0,4.8,2.0,1.3,0.4,1.5,1.3,9.5,2012-13,4.133043584506906
402,Bradley Beal,SG,19,WAS,56,46,31.2,5.0,12.3,0.41,1.6,4.2,0.386,3.4,8.1,0.424,0.477,2.2,2.8,0.786,0.8,3.0,3.8,2.4,0.9,0.5,1.6,2.0,13.9,2012-13,3.890794639596371
403,Trevor Booker,PF,25,WAS,48,14,18.5,2.3,4.6,0.491,0.0,0.1,0.0,2.3,4.5,0.502,0.491,0.8,1.5,0.556,2.0,2.9,5.0,0.8,0.7,0.3,0.6,2.0,5.3,2012-13,-1.3246397633086946
404,Nenê Hilário,PF,30,WAS,61,49,27.2,4.7,9.7,0.48,0.0,0.0,0.0,4.7,9.7,0.481,0.48,3.2,4.4,0.729,1.7,5.0,6.7,2.9,0.9,0.6,2.3,2.8,12.6,2012-13,3.092293865061729
405,Cartier Martin,SF,28,WAS,41,3,16.9,2.3,6.1,0.381,1.4,3.6,0.397,0.9,2.6,0.358,0.496,0.5,0.7,0.714,0.3,2.2,2.4,0.5,0.5,0.1,0.8,1.4,6.6,2012-13,-0.927912346126748
406,Emeka Okafor,C,30,WAS,79,77,26.0,4.2,8.7,0.477,0.0,0.0,0.0,4.2,8.7,0.477,0.477,1.4,2.4,0.571,2.5,6.2,8.8,1.2,0.6,1.0,1.4,1.8,9.7,2012-13,0.9198269016841228
407,A.J. Price,PG,26,WAS,57,22,22.4,2.8,7.2,0.39,1.2,3.5,0.35,1.6,3.7,0.427,0.475,0.9,1.1,0.79,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3,7.7,2012-13,1.2433758208463577
408,Kevin Séraphin,C,23,WAS,79,8,21.8,4.2,9.1,0.461,0.0,0.0,0.0,4.2,9.1,0.461,0.461,0.8,1.1,0.693,1.4,3.0,4.4,0.7,0.3,0.7,1.6,2.7,9.1,2012-13,-1.4250729462342302
409,Chris Singleton,PF,23,WAS,57,11,16.2,1.6,4.2,0.382,0.1,0.6,0.194,1.5,3.6,0.415,0.396,0.7,1.2,0.571,0.9,2.3,3.2,0.6,0.7,0.4,0.8,2.2,4.1,2012-13,-3.245293778729159
410,Garrett Temple,SG,26,WAS,51,36,22.7,2.1,5.1,0.407,0.5,1.6,0.325,1.5,3.5,0.444,0.457,0.5,0.7,0.703,0.6,1.8,2.4,2.3,1.0,0.3,1.2,1.8,5.1,2012-13,-0.21295338057553637
411,Jan Veselý,PF,22,WAS,51,4,11.8,1.1,2.2,0.5,0.0,0.0,0.0,1.1,2.2,0.504,0.5,0.2,0.8,0.308,0.8,1.5,2.4,0.5,0.3,0.3,0.5,2.1,2.5,2012-13,-5.155569560100441
412,John Wall,PG,22,WAS,49,42,32.7,6.6,15.0,0.441,0.2,0.9,0.267,6.4,14.1,0.452,0.449,5.0,6.2,0.804,0.7,3.3,4.0,7.6,1.3,0.8,3.2,2.4,18.5,2012-13,6.898091684038298
413,Martell Webster,SF,26,WAS,76,62,28.9,3.7,8.4,0.442,1.8,4.3,0.422,1.9,4.0,0.463,0.551,2.2,2.6,0.848,0.7,3.2,3.9,1.9,0.6,0.2,1.2,2.2,11.4,2012-13,3.4653274942662526
414,Aaron Brooks,PG,28,HOU,53,20,18.766037735849057,2.6830188679245284,5.979245283018868,0.4487219943199748,0.9075471698113208,2.5622641509433963,0.3541973490427099,1.7754716981132077,3.416981132075472,0.5196024295969078,0.5246134427264122,0.7811320754716982,0.9547169811320756,0.8181818181818181,0.2735849056603773,1.228301886792453,1.5150943396226415,2.1150943396226416,0.5339622641509434,0.2264150943396226,1.2943396226415094,1.7415094339622643,7.128301886792453,2012-13,0.27755549551359726
415,Anthony Morrow,SG,27,ATL,41,1,9.307317073170733,1.5853658536585364,3.5219512195121947,0.4501385041551247,0.3926829268292682,1.0609756097560974,0.3701149425287356,1.1341463414634148,2.460975609756097,0.4608523290386522,0.5058864265927978,0.4926829268292683,0.5512195121951219,0.8938053097345133,0.2756097560975609,0.4926829268292683,0.7268292682926829,0.3170731707317073,0.3341463414634146,0.0,0.2,1.068292682926829,3.997560975609756,2012-13,-2.418184433098362
416,Austin Daye,SF,24,DET,55,0,12.30181818181818,1.6309090909090909,3.7745454545454544,0.4320809248554913,0.7309090909090908,1.8127272727272723,0.40320962888666,0.8999999999999999,2.0054545454545454,0.4487760652765185,0.5289017341040463,0.4872727272727272,0.6309090909090909,0.7723342939481268,0.2872727272727273,1.9181818181818184,2.205454545454545,0.7872727272727271,0.2563636363636363,0.4127272727272727,0.5,1.518181818181818,4.48,2012-13,-1.9697621532432998
417,Beno Udrih,SG,30,MIL,66,9,22.040909090909093,3.1863636363636365,7.204545454545455,0.4422712933753943,0.5045454545454546,1.5863636363636364,0.3180515759312321,2.681818181818182,5.65909090909091,0.4738955823293172,0.4772870662460567,1.2545454545454546,1.5363636363636366,0.8165680473372781,0.4818181818181818,1.640909090909091,2.122727272727273,4.563636363636364,0.6045454545454546,0.0590909090909091,1.6454545454545455,1.3681818181818182,8.131818181818183,2012-13,1.537440665735878
418,Charles Jenkins,SG,23,GSW,59,1,7.48135593220339,0.8016949152542373,2.0847457627118646,0.3845528455284552,0.0,0.0,0.0,0.8016949152542373,2.005084745762712,0.3998309382924768,0.3845528455284552,0.2,0.3796610169491525,0.5267857142857143,0.1406779661016949,0.3813559322033898,0.5016949152542374,0.7423728813559323,0.2610169491525423,0.0203389830508474,0.3593220338983051,0.3796610169491525,1.8627118644067795,2012-13,-6.004918438265652
419,Chris Johnson,SF,22,MEM,38,0,10.194736842105264,1.5578947368421054,2.6263157894736846,0.5931863727454909,0.1684210526315789,0.4842105263157894,0.3478260869565218,1.3894736842105264,2.1631578947368424,0.6423357664233577,0.625250501002004,0.5736842105263157,0.9315789473684212,0.6158192090395479,0.6789473684210525,1.194736842105263,1.873684210526316,0.3,0.2631578947368421,0.7105263157894737,0.4,1.3894736842105264,3.836842105263158,2012-13,-2.50713854582776
420,Cole Aldrich,C,24,HOU,45,0,8.633333333333333,1.0,1.7666666666666666,0.5660377358490566,0.0,0.0,0.0,1.0,1.7666666666666666,0.5660377358490566,0.5660377358490566,0.2333333333333333,0.4333333333333333,0.5384615384615385,0.6666666666666666,2.0,2.6666666666666665,0.2,0.1,0.5,0.5333333333333333,1.3666666666666667,2.2333333333333334,2012-13,-3.8431342136604685
421,Daequan Cook,SG,25,CHI,49,1,9.020408163265309,1.030612244897959,3.430612244897959,0.3004164187983343,0.5653061224489795,1.8326530612244896,0.3084632516703786,0.5326530612244897,1.5306122448979589,0.348,0.3828078524687686,0.1673469387755102,0.2673469387755102,0.6259541984732825,0.1653061224489795,1.0693877551020408,1.2346938775510203,0.3979591836734694,0.1979591836734693,0.1673469387755102,0.3326530612244898,0.5306122448979591,2.793877551020408,2012-13,-5.3603592088850744
422,Dahntay Jones,SF,32,ATL,78,19,13.02307692307692,1.035897435897436,2.835897435897436,0.3652802893309222,0.1641025641025641,0.5923076923076923,0.2770562770562771,0.8717948717948718,2.243589743589744,0.3885714285714285,0.3942133815551537,1.1205128205128208,1.4205128205128208,0.7888086642599278,0.3358974358974359,0.9564102564102566,1.2923076923076924,0.6358974358974359,0.2717948717948718,0.0641025641025641,0.4717948717948718,1.5358974358974362,3.3564102564102565,2012-13,-4.028025814068344
423,Derek Fisher,PG,38,DAL,33,9,17.4,1.6545454545454548,4.872727272727273,0.3395522388059702,0.8818181818181818,2.4545454545454546,0.3592592592592593,0.7454545454545454,2.4454545454545453,0.3048327137546468,0.4300373134328358,1.0636363636363635,1.1454545454545455,0.9285714285714284,0.0727272727272727,1.0454545454545454,1.1181818181818182,1.436363636363636,0.6,0.0545454545454545,0.9090909090909092,1.681818181818182,5.327272727272726,2012-13,-0.9983181498989759
