,PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
424,Dexter Pittman,C,24,MEM,11,0,2.9363636363636365,0.3545454545454546,1.0454545454545454,0.3391304347826088,0.0,0.0,0.0,0.3545454545454546,1.0454545454545454,0.3391304347826088,0.3391304347826088,0.0,0.2545454545454546,0.0,0.6181818181818182,0.4818181818181818,1.1,0.0,0.0,0.0,0.2454545454545454,0.7454545454545454,0.7363636363636363,2012-13,-10.196913395045236
425,Dominic McGuire,SF,27,IND,26,10,14.861538461538462,0.923076923076923,2.123076923076923,0.4347826086956521,0.0,0.0,0.0,0.923076923076923,2.123076923076923,0.4347826086956521,0.4347826086956521,0.0923076923076923,0.3769230769230769,0.2448979591836735,0.7192307692307691,2.276923076923077,2.996153846153846,0.7884615384615383,0.4846153846153845,0.3923076923076922,0.4961538461538461,1.465384615384615,1.9384615384615385,2012-13,-5.43096335799735
426,Donald Sloan,SG,25,CLE,23,0,11.478260869565217,1.217391304347826,3.391304347826087,0.3589743589743589,0.3478260869565217,0.8695652173913043,0.4,0.8695652173913043,2.608695652173913,0.3333333333333333,0.4102564102564102,0.8695652173913043,1.1304347826086956,0.7692307692307693,0.1739130434782608,1.1304347826086956,1.217391304347826,1.6913043478260867,0.2608695652173913,0.0,0.6478260869565217,0.782608695652174,3.5652173913043472,2012-13,-3.351697213614919
427,Doron Lamb,SG,21,MIL,47,0,12.302127659574468,1.246808510638298,3.436170212765957,0.3628482972136224,0.3021276595744681,0.8021276595744681,0.376657824933687,0.9936170212765956,2.685106382978723,0.3700475435816165,0.4068111455108359,0.402127659574468,0.7510638297872341,0.5354107648725211,0.151063829787234,0.8042553191489361,0.95531914893617,0.6957446808510638,0.2999999999999999,0.0,0.5468085106382978,1.097872340425532,3.297872340425532,2012-13,-5.2207167862669115
428,Earl Barron,C,31,NYK,12,2,13.258333333333333,1.5166666666666666,4.283333333333333,0.3540856031128405,0.0,0.0,0.0,1.5166666666666666,4.283333333333333,0.3540856031128405,0.3540856031128405,0.2666666666666666,0.625,0.4266666666666666,1.875,3.2916666666666665,5.074999999999999,0.4416666666666666,0.4583333333333333,0.5416666666666666,0.9083333333333332,2.0083333333333333,3.208333333333333,2012-13,-4.487767581267418
429,Ed Davis,PF,23,MEM,81,28,20.155555555555555,3.2111111111111112,5.944444444444445,0.5401869158878505,0.0,0.0,0.0,3.2111111111111112,5.944444444444445,0.5401869158878505,0.5401869158878505,1.2777777777777777,2.077777777777777,0.6149732620320856,1.8777777777777775,3.844444444444444,5.677777777777778,0.7555555555555555,0.5111111111111111,1.022222222222222,0.7777777777777778,2.3666666666666667,7.655555555555555,2012-13,-0.27413683892643514
430,Eric Maynor,PG,25,OKC,64,0,15.071875,1.675,4.365625,0.3836793128131711,0.5265625,1.4953124999999998,0.3521421107628005,1.1484375,2.9125,0.3943133047210301,0.4439871152469578,0.7109375,0.9796875,0.7256778309409888,0.1,0.6109375,0.7109375,2.84375,0.3421875,0.0,1.221875,0.8375,4.5296875,2012-13,-2.2652299071433784
431,Francisco García,SF,31,HOU,58,20,17.76896551724138,2.024137931034483,5.162068965517241,0.3921175684702739,1.1551724137931036,3.0724137931034488,0.3759820426487093,0.8689655172413794,2.089655172413793,0.4158415841584159,0.5040080160320641,0.3,0.4000000000000001,0.7499999999999998,0.1689655172413793,1.406896551724138,1.5758620689655174,1.1,0.8000000000000002,0.6758620689655174,0.5620689655172414,1.5448275862068968,5.572413793103449,2012-13,-0.4945391614859712
432,Gustavo Ayón,C,27,MIL,55,3,13.365454545454543,1.7090909090909092,3.0309090909090908,0.563887222555489,0.0,0.0,0.0,1.7090909090909092,3.0309090909090908,0.563887222555489,0.563887222555489,0.3345454545454546,0.921818181818182,0.3629191321499014,1.0745454545454547,2.518181818181818,3.649090909090909,1.3127272727272727,0.4090909090909091,0.3,0.8781818181818183,1.9218181818181816,3.752727272727273,2012-13,-2.797580938424406
433,Hakim Warrick,PF,30,CHA,28,14,17.510714285714286,2.35,5.857142857142857,0.4012195121951219,0.0,0.0964285714285714,0.0,2.35,5.760714285714286,0.4079355238685678,0.4012195121951219,2.0964285714285715,3.157142857142857,0.6640271493212669,0.7714285714285715,2.4107142857142856,3.182142857142857,0.8678571428571429,0.4214285714285714,0.1928571428571428,1.0607142857142855,1.35,6.892857142857143,2012-13,-2.69928744382052
434,Hamed Haddadi,C,27,MEM,30,0,10.723333333333333,1.1233333333333335,2.7333333333333334,0.4109756097560976,0.0,0.0,0.0,1.1233333333333335,2.7333333333333334,0.4109756097560976,0.4109756097560976,0.4966666666666667,0.9366666666666666,0.5302491103202848,1.4233333333333331,2.29,3.67,0.4133333333333333,0.2133333333333333,0.8966666666666666,1.0366666666666666,1.9933333333333332,2.8433333333333333,2012-13,-4.569108408387654
435,Ish Smith,PG,24,MIL,52,3,9.915384615384616,1.1,3.0461538461538464,0.3611111111111111,0.1615384615384615,0.5307692307692308,0.3043478260869565,0.9384615384615383,2.5846153846153843,0.3630952380952381,0.3876262626262626,0.0692307692307692,0.1384615384615384,0.5,0.2384615384615384,0.9692307692307692,1.176923076923077,1.6923076923076923,0.4307692307692308,0.2,0.7384615384615385,0.5230769230769231,2.4,2012-13,-4.861179814039291
436,J.J. Redick,SG,28,MIL,78,13,30.494871794871795,4.876923076923077,11.24102564102564,0.4338503649635037,2.0846153846153848,5.784615384615385,0.3603723404255319,2.792307692307692,5.492307692307692,0.5084033613445378,0.5265739051094891,2.1923076923076925,2.456410256410257,0.8924843423799583,0.2358974358974359,1.984615384615385,2.2205128205128206,3.7897435897435914,0.4923076923076923,0.1,1.776923076923077,1.5076923076923077,14.094871794871796,2012-13,4.663892804827579
437,James Anderson,SG,23,HOU,121,84,23.64793388429752,3.137190082644628,6.128099173553719,0.5119352663519892,0.1851239669421487,0.4983471074380166,0.3714759535655057,2.9760330578512395,5.629752066115702,0.5286259541984732,0.5270397842211733,1.5570247933884298,2.6818181818181817,0.5805855161787365,2.448760330578512,6.075206611570247,8.52396694214876,0.9479338842975208,0.5272727272727273,0.7859504132231405,1.624793388429752,2.031404958677686,8.084297520661156,2012-13,0.8929772877896575
438,Jannero Pargo,PG,33,ATL,32,0,15.828124999999998,2.4562500000000003,6.6312500000000005,0.3704052780395853,1.2062499999999998,3.63125,0.3321858864027538,1.25,3.0218750000000005,0.4136504653567734,0.4613572101790763,0.35625,0.4125,0.8636363636363638,0.303125,0.7875,1.090625,2.096875,0.5375,0.078125,1.2937500000000002,1.26875,6.4750000000000005,2012-13,-0.11827809520654589
439,Jarvis Varnado,PF,24,BOS,13,0,4.461538461538462,0.2153846153846154,0.5538461538461539,0.3888888888888889,0.0,0.0,0.0,0.2153846153846154,0.5538461538461539,0.3888888888888889,0.3888888888888889,0.1538461538461538,0.3076923076923077,0.5,0.1384615384615384,0.5230769230769231,0.7230769230769232,0.2615384615384615,0.0769230769230769,0.1846153846153846,0.4461538461538462,0.7538461538461538,0.6461538461538462,2012-13,-6.919732636956161
440,Jason Collins,C,34,BOS,38,9,10.094736842105265,0.2842105263157894,0.7473684210526315,0.380281690140845,0.0,0.0,0.0,0.2842105263157894,0.7473684210526315,0.380281690140845,0.380281690140845,0.6368421052631579,0.8052631578947369,0.7908496732026143,0.6210526315789473,1.031578947368421,1.5526315789473684,0.2157894736842105,0.2999999999999999,0.2789473684210526,0.4684210526315789,2.221052631578947,1.121052631578947,2012-13,-4.5828377984664606
441,Jason Maxiell,PG,31,DET,100,99,26.732,3.276,6.916,0.4736842105263158,0.5040000000000001,0.98,0.5142857142857143,2.744,5.936,0.4622641509433963,0.5101214574898786,1.188,1.72,0.6906976744186046,1.424,3.38,4.804,2.424,0.5960000000000001,0.964,1.2960000000000005,2.148,8.216000000000001,2012-13,1.0762813330327181
442,Jeremy Pargo,PG,26,CLE,39,11,16.823076923076925,2.5333333333333337,6.423076923076923,0.3944111776447106,0.6282051282051282,1.9051282051282048,0.3297442799461642,1.9051282051282048,4.517948717948719,0.4216799091940976,0.443313373253493,1.0641025641025643,1.5641025641025643,0.6803278688524591,0.2282051282051282,1.035897435897436,1.2641025641025645,2.384615384615385,0.3564102564102564,0.0641025641025641,1.2846153846153847,1.1923076923076923,6.758974358974359,2012-13,-1.8370994169432315
443,Jeremy Tyler,C,21,ATL,21,0,3.2857142857142856,0.4761904761904761,1.1428571428571428,0.4166666666666667,0.0,0.0,0.0,0.4761904761904761,1.1428571428571428,0.4166666666666667,0.4166666666666667,0.1904761904761904,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.7142857142857142,1.0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.2857142857142857,0.4761904761904761,1.0476190476190477,2012-13,-5.631987095343986
444,Jon Leuer,C,23,CLE,28,0,6.707142857142857,0.8964285714285716,1.8785714285714288,0.4771863117870722,0.0,0.0964285714285714,0.0,0.8964285714285716,1.7821428571428573,0.5030060120240482,0.4771863117870722,0.2,0.4964285714285714,0.4028776978417266,0.4642857142857143,0.8321428571428573,1.3321428571428573,0.3285714285714286,0.2,0.0,0.3285714285714286,0.7250000000000001,1.9928571428571429,2012-13,-5.729680475328545
445,Jonas Valančiūnas,PG,31,TOR,107,87,25.750467289719623,3.678504672897196,7.1196261682243,0.5166710422683118,0.7570093457943925,1.7242990654205606,0.4390243902439025,2.921495327102804,5.437383177570093,0.5372980405637676,0.5698346022578104,1.811214953271028,2.2429906542056077,0.8075,1.2850467289719625,3.158878504672897,4.485981308411215,3.5177570093457944,0.4261682242990653,0.7953271028037383,1.5841121495327102,2.2850467289719627,9.825233644859813,2012-13,2.8873844601741805
446,Jordan Crawford,SG,24,BOS,70,14,24.425714285714285,4.282857142857143,10.334285714285716,0.4144318495991153,1.207142857142857,3.5371428571428574,0.341276252019386,3.075714285714286,6.835714285714286,0.4499477533960292,0.4728366049212054,1.8457142857142856,2.3071428571428574,0.7999999999999999,0.6228571428571429,2.361428571428572,2.9457142857142857,3.237142857142857,0.5228571428571429,0.1,2.03,1.5157142857142856,11.618571428571428,2012-13,2.266961940223359
447,Josh McRoberts,PF,25,CHA,67,22,22.171641791044777,2.3537313432835822,5.097014925373134,0.4617862371888727,0.3611940298507463,1.222388059701493,0.2954822954822954,1.9313432835820896,3.874626865671642,0.4984591679506933,0.4972181551976574,0.9656716417910448,1.2432835820895525,0.7767106842737095,1.388059701492537,3.4253731343283578,4.813432835820896,2.0880597014925373,0.4328358208955224,0.4164179104477611,1.01044776119403,1.949253731343284,5.995522388059702,2012-13,0.23441823467156114
448,Kris Joseph,SF,24,BRK,10,0,5.4,0.18,1.4,0.1285714285714285,0.0,0.3,0.0,0.18,1.1,0.1636363636363636,0.1285714285714285,0.5,0.8200000000000001,0.6097560975609756,0.12,0.62,0.6799999999999999,0.12,0.32,0.0,0.18,0.3,0.92,2012-13,-8.471740141250706
449,Lou Amundson,PF,30,CHI,39,0,9.55897435897436,0.8205128205128205,2.0615384615384613,0.3980099502487562,0.0,0.0,0.0,0.8205128205128205,2.0615384615384613,0.3980099502487562,0.3980099502487562,0.2871794871794871,0.9282051282051282,0.3093922651933701,1.241025641025641,1.4923076923076923,2.7333333333333334,0.2871794871794871,0.4358974358974359,0.2923076923076922,0.4923076923076923,1.358974358974359,1.928205128205128,2012-13,-5.959999613014314
450,Maalik Wayns,PG,21,LAC,27,1,7.522222222222222,0.9666666666666668,3.2444444444444445,0.2979452054794521,0.2222222222222222,1.1555555555555554,0.1923076923076923,0.7222222222222222,2.088888888888889,0.3457446808510638,0.3321917808219178,0.6222222222222222,0.7,0.888888888888889,0.0,0.2222222222222222,0.2222222222222222,1.0444444444444445,0.1888888888888888,0.0,0.5333333333333333,0.9888888888888888,2.833333333333333,2012-13,-4.582469692378103
451,Malcolm Thomas,PF,24,CHI,12,0,4.7250000000000005,0.4083333333333333,0.8416666666666668,0.4851485148514851,0.0,0.0,0.0,0.4083333333333333,0.8416666666666668,0.4851485148514851,0.4851485148514851,0.425,0.6833333333333333,0.6219512195121951,0.4083333333333333,0.9416666666666668,1.35,0.3416666666666667,0.175,0.1416666666666667,0.2583333333333333,0.6666666666666667,1.2416666666666667,2012-13,-4.680287036538715
452,Marcus Morris,PF,23,HOU,77,23,19.816883116883115,2.901298701298701,6.832467532467533,0.4246340999809922,1.1311688311688313,3.0324675324675323,0.3730192719486082,1.7701298701298702,3.8,0.4658236500341764,0.5074130393461319,0.8402597402597403,1.5194805194805194,0.552991452991453,1.0506493506493506,2.571428571428572,3.622077922077922,0.8402597402597403,0.5896103896103896,0.2701298701298701,1.0,2.050649350649351,7.733766233766233,2012-13,-0.6483941567827555
453,Marreese Speights,C,25,CLE,79,3,16.474683544303797,3.2924050632911395,7.384810126582279,0.4458347617415152,0.050632911392405,0.1,0.5063291139240507,3.2417721518987346,7.284810126582279,0.4450043440486533,0.4492629413781282,1.6936708860759495,2.2430379746835443,0.7550790067720091,1.8506329113924047,3.046835443037975,4.89746835443038,0.59873417721519,0.3493670886075949,0.7,1.0481012658227848,2.249367088607596,8.377215189873418,2012-13,-1.0539617521490925
454,Patrick Patterson,PF,23,HOU,71,41,24.98732394366197,4.492957746478873,8.78732394366197,0.5112998878025325,0.7,1.8309859154929575,0.3823076923076923,3.792957746478873,6.890140845070422,0.5504905968928864,0.5511299887802532,0.6985915492957747,0.8647887323943662,0.8078175895765474,1.6338028169014085,3.133802816901409,4.733802816901409,1.167605633802817,0.4338028169014085,0.5661971830985915,0.8661971830985915,1.9338028169014083,10.383098591549295,2012-13,1.667309917730562
455,Ronnie Brewer,SF,27,NYK,60,34,14.240000000000002,1.1666666666666663,3.286666666666667,0.3549695740365111,0.4066666666666667,1.2433333333333334,0.3270777479892761,0.7833333333333334,2.066666666666667,0.3790322580645161,0.4168356997971602,0.23,0.6133333333333334,0.375,0.67,1.5933333333333335,2.3633333333333337,0.8533333333333334,0.6766666666666666,0.0766666666666666,0.3,0.5533333333333333,2.97,2012-13,-4.537275047665437
456,Rudy Gay,SF,26,MEM,75,74,35.82000000000001,6.964,16.708,0.4168063203255926,1.132,3.4960000000000004,0.3237986270022883,5.788,13.256,0.4366324683162341,0.4506823078764664,3.208,3.920000000000001,0.8183673469387754,1.3000000000000005,4.82,6.120000000000001,2.688,1.476,0.7,2.632,2.452,18.212,2012-13,6.606422462128535
457,Sebastian Telfair,PG,27,PHO,59,2,16.616949152542375,1.867796610169492,5.267796610169492,0.3545688545688545,0.8779661016949153,2.5661016949152544,0.3421400264200792,0.9898305084745764,2.6796610169491526,0.3693864642631246,0.4379021879021879,0.9559322033898304,1.1338983050847458,0.8430493273542601,0.2559322033898305,1.2,1.4338983050847458,2.610169491525424,0.6220338983050847,0.1779661016949152,1.111864406779661,1.733898305084746,5.625423728813559,2012-13,-0.4210688392718462
458,Shaun Livingston,PG,27,CLE,66,16,22.066666666666663,2.513636363636364,5.236363636363636,0.4800347222222222,0.0,0.0515151515151515,0.0,2.513636363636364,5.1848484848484855,0.4848042080654587,0.4800347222222222,1.271212121212121,1.493939393939394,0.8509127789046651,0.4712121212121212,1.951515151515152,2.422727272727273,3.2393939393939397,0.7484848484848485,0.4712121212121212,1.1484848484848484,1.893939393939394,6.298484848484849,2012-13,0.7236148777712532
459,Shelvin Mack,PG,22,ATL,31,3,13.416129032258064,1.912903225806452,4.061290322580645,0.4710087370929309,0.5870967741935483,1.6290322580645162,0.3603960396039603,1.3258064516129031,2.532258064516129,0.5235668789808917,0.5432883240667196,0.2806451612903226,0.5193548387096774,0.5403726708074534,0.0903225806451613,1.2032258064516128,1.293548387096774,2.203225806451613,0.5258064516129032,0.0,1.0870967741935482,1.258064516129032,4.616129032258065,2012-13,-1.949114459515326
460,Tayshaun Prince,SF,32,DET,82,81,32.084146341463416,4.393902439024391,10.032926829268296,0.4379482192779871,0.4548780487804879,1.154878048780488,0.3938753959873284,3.939024390243903,8.878048780487806,0.4436813186813186,0.4606174790324541,1.1487804878048782,1.603658536585366,0.7163498098859316,0.9097560975609758,3.564634146341464,4.419512195121952,2.409756097560976,0.5902439024390245,0.3,1.0646341463414637,1.0451219512195122,10.391463414634147,2012-13,0.9965889501373413
461,Terrel Harris,SG,25,MIA,20,0,6.83,0.235,1.36,0.1727941176470588,0.0,0.36,0.0,0.235,0.935,0.2513368983957219,0.1727941176470588,0.38,0.515,0.7378640776699029,0.21,1.09,1.3,0.43,0.13,0.13,0.86,0.8550000000000001,0.75,2012-13,-7.398129046769425
462,Thomas Robinson,PF,21,HOU,70,0,15.112857142857145,1.9457142857142855,4.609999999999999,0.4220638363805392,0.0,0.0271428571428571,0.0,1.9457142857142855,4.609999999999999,0.4220638363805392,0.4220638363805392,0.8,1.5628571428571427,0.5118829981718465,1.7457142857142856,2.791428571428571,4.537142857142857,0.6457142857142856,0.5814285714285714,0.3728571428571428,1.272857142857143,1.7914285714285714,4.718571428571428,2012-13,-2.899355643277365
463,Tobias Harris,SF,20,MIL,55,34,23.627272727272725,4.256363636363636,9.303636363636365,0.4574946257572796,0.6436363636363636,1.9781818181818185,0.3253676470588235,3.612727272727273,7.376363636363636,0.4897707665762879,0.4920852061754935,1.88,2.4709090909090907,0.7608535688005886,1.3363636363636364,3.8545454545454554,5.190909090909091,1.2854545454545456,0.5945454545454545,0.84,1.189090909090909,2.18,10.987272727272726,2012-13,1.515224046901044
464,Toney Douglas,PG,26,HOU,71,0,18.135211267605637,2.6140845070422536,6.580281690140844,0.3972602739726028,1.1380281690140843,3.0521126760563377,0.3728657129672358,1.5070422535211268,3.528169014084507,0.4271457085828343,0.4837328767123288,1.0450704225352112,1.1830985915492958,0.8833333333333333,0.5,1.492957746478873,1.9239436619718309,2.116901408450704,0.9859154929577464,0.0,1.1,2.038028169014084,7.480281690140845,2012-13,1.7019675455151746
465,Wayne Ellington,SG,25,CLE,78,21,21.284615384615385,2.8769230769230765,6.8025641025641015,0.4229174519411986,1.1948717948717946,3.0820512820512818,0.3876871880199666,1.6820512820512818,3.7205128205128206,0.4521019986216402,0.5107425555974369,0.8871794871794871,0.9846153846153848,0.9010416666666664,0.2948717948717949,1.833333333333333,2.128205128205128,1.3435897435897437,0.5948717948717949,0.0487179487179487,0.7461538461538462,1.0487179487179483,7.887179487179487,2012-13,0.9767753404196586
